,prog_name,inp,rasp,craft,jax
20,frac_prevs,"('x', 'x')","[1.0, 1.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 1.0]"
21,frac_prevs,"('c', 'c', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
22,frac_prevs,"('c', 'c', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
23,frac_prevs,"('c', 'c', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
24,frac_prevs,"('c', 'c', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
25,frac_prevs,"('c', 'a', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
26,frac_prevs,"('c', 'a', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
27,frac_prevs,"('c', 'a', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
28,frac_prevs,"('c', 'a', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
29,frac_prevs,"('c', 'b', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
30,frac_prevs,"('c', 'b', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
31,frac_prevs,"('c', 'b', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
32,frac_prevs,"('c', 'b', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
33,frac_prevs,"('c', 'x', 'c')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
34,frac_prevs,"('c', 'x', 'a')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
35,frac_prevs,"('c', 'x', 'b')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
36,frac_prevs,"('c', 'x', 'x')","[0.0, 0.5, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 3.7241912836597325e-18, 0.5, 0.6666666865348816]"
37,frac_prevs,"('a', 'c', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
38,frac_prevs,"('a', 'c', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
39,frac_prevs,"('a', 'c', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
40,frac_prevs,"('a', 'c', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
41,frac_prevs,"('a', 'a', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
42,frac_prevs,"('a', 'a', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
43,frac_prevs,"('a', 'a', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
44,frac_prevs,"('a', 'a', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
45,frac_prevs,"('a', 'b', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
46,frac_prevs,"('a', 'b', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
47,frac_prevs,"('a', 'b', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
48,frac_prevs,"('a', 'b', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
49,frac_prevs,"('a', 'x', 'c')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
50,frac_prevs,"('a', 'x', 'a')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
51,frac_prevs,"('a', 'x', 'b')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
52,frac_prevs,"('a', 'x', 'x')","[0.0, 0.5, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 3.7241912836597325e-18, 0.5, 0.6666666865348816]"
53,frac_prevs,"('b', 'c', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
54,frac_prevs,"('b', 'c', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
55,frac_prevs,"('b', 'c', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
56,frac_prevs,"('b', 'c', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
57,frac_prevs,"('b', 'a', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
58,frac_prevs,"('b', 'a', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
59,frac_prevs,"('b', 'a', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
60,frac_prevs,"('b', 'a', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
61,frac_prevs,"('b', 'b', 'c')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
62,frac_prevs,"('b', 'b', 'a')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
63,frac_prevs,"('b', 'b', 'b')","[0.0, 0.0, 0.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0, 0.0]"
64,frac_prevs,"('b', 'b', 'x')","[0.0, 0.0, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 9.310478209149331e-19, 0.3333333432674408]"
65,frac_prevs,"('b', 'x', 'c')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
66,frac_prevs,"('b', 'x', 'a')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
67,frac_prevs,"('b', 'x', 'b')","[0.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5, 0.3333333432674408]"
68,frac_prevs,"('b', 'x', 'x')","[0.0, 0.5, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 3.7241912836597325e-18, 0.5, 0.6666666865348816]"
69,frac_prevs,"('x', 'c', 'c')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
70,frac_prevs,"('x', 'c', 'a')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
71,frac_prevs,"('x', 'c', 'b')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
72,frac_prevs,"('x', 'c', 'x')","[1.0, 0.5, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.6666666865348816]"
73,frac_prevs,"('x', 'a', 'c')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
74,frac_prevs,"('x', 'a', 'a')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
75,frac_prevs,"('x', 'a', 'b')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
76,frac_prevs,"('x', 'a', 'x')","[1.0, 0.5, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.6666666865348816]"
77,frac_prevs,"('x', 'b', 'c')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
78,frac_prevs,"('x', 'b', 'a')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
79,frac_prevs,"('x', 'b', 'b')","[1.0, 0.5, 0.3333333333333333]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.3333333432674408]"
80,frac_prevs,"('x', 'b', 'x')","[1.0, 0.5, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5, 0.6666666865348816]"
81,frac_prevs,"('x', 'x', 'c')","[1.0, 1.0, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 1.0, 0.6666666865348816]"
82,frac_prevs,"('x', 'x', 'a')","[1.0, 1.0, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 1.0, 0.6666666865348816]"
83,frac_prevs,"('x', 'x', 'b')","[1.0, 1.0, 0.6666666666666666]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 1.0, 0.6666666865348816]"
84,frac_prevs,"('x', 'x', 'x')","[1.0, 1.0, 1.0]","[None, None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 1.0, 1.0]"
0,dyck-2,(),[],[True],['rasp_to_transformer_integration_test_BOS']
1,dyck-2,"(')',)",[0.0],"[True, False]","['rasp_to_transformer_integration_test_BOS', False]"
2,dyck-2,"('(',)",[0.0],"[True, False]","['rasp_to_transformer_integration_test_BOS', False]"
3,dyck-2,"('}',)",[0.0],"[True, False]","['rasp_to_transformer_integration_test_BOS', False]"
4,dyck-2,"('{',)",[0.0],"[True, False]","['rasp_to_transformer_integration_test_BOS', False]"
5,dyck-2,"(')', ')')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
6,dyck-2,"(')', '(')","[False, False]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
7,dyck-2,"(')', '}')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
8,dyck-2,"(')', '{')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
9,dyck-2,"('(', ')')","[True, True]","[True, True, True]","['rasp_to_transformer_integration_test_BOS', False, False]"
10,dyck-2,"('(', '(')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
11,dyck-2,"('(', '}')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
12,dyck-2,"('(', '{')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
13,dyck-2,"('}', ')')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
14,dyck-2,"('}', '(')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
15,dyck-2,"('}', '}')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
16,dyck-2,"('}', '{')","[False, False]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
17,dyck-2,"('{', ')')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
18,dyck-2,"('{', '(')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
19,dyck-2,"('{', '}')","[True, True]","[True, True, True]","['rasp_to_transformer_integration_test_BOS', False, False]"
20,dyck-2,"('{', '{')","[0.0, 0.0]","[True, False, False]","['rasp_to_transformer_integration_test_BOS', False, False]"
21,dyck-2,"(')', ')', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
22,dyck-2,"(')', ')', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
23,dyck-2,"(')', ')', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
24,dyck-2,"(')', ')', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
25,dyck-2,"(')', '(', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
26,dyck-2,"(')', '(', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
27,dyck-2,"(')', '(', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
28,dyck-2,"(')', '(', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
29,dyck-2,"(')', '}', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
30,dyck-2,"(')', '}', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
31,dyck-2,"(')', '}', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
32,dyck-2,"(')', '}', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
33,dyck-2,"(')', '{', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
34,dyck-2,"(')', '{', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
35,dyck-2,"(')', '{', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
36,dyck-2,"(')', '{', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
37,dyck-2,"('(', ')', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
38,dyck-2,"('(', ')', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
39,dyck-2,"('(', ')', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
40,dyck-2,"('(', ')', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
41,dyck-2,"('(', '(', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
42,dyck-2,"('(', '(', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
43,dyck-2,"('(', '(', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
44,dyck-2,"('(', '(', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
45,dyck-2,"('(', '}', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
46,dyck-2,"('(', '}', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
47,dyck-2,"('(', '}', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
48,dyck-2,"('(', '}', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
49,dyck-2,"('(', '{', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
50,dyck-2,"('(', '{', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
51,dyck-2,"('(', '{', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
52,dyck-2,"('(', '{', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
53,dyck-2,"('}', ')', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
54,dyck-2,"('}', ')', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
55,dyck-2,"('}', ')', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
56,dyck-2,"('}', ')', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
57,dyck-2,"('}', '(', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
58,dyck-2,"('}', '(', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
59,dyck-2,"('}', '(', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
60,dyck-2,"('}', '(', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
61,dyck-2,"('}', '}', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
62,dyck-2,"('}', '}', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
63,dyck-2,"('}', '}', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
64,dyck-2,"('}', '}', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
65,dyck-2,"('}', '{', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
66,dyck-2,"('}', '{', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
67,dyck-2,"('}', '{', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
68,dyck-2,"('}', '{', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
69,dyck-2,"('{', ')', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
70,dyck-2,"('{', ')', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
71,dyck-2,"('{', ')', '}')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
72,dyck-2,"('{', ')', '{')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
73,dyck-2,"('{', '(', ')')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
74,dyck-2,"('{', '(', '(')","[0.0, 0.0, 0.0]","[True, False, False, False]","['rasp_to_transformer_integration_test_BOS', False, False, False]"
